seqnames	start	end	width	strand	bias
69204	chr13	97487244	97487743	500	*	0.414
69205	chr13	97499087	97499586	500	*	0.494
69206	chr13	97510803	97511302	500	*	0.486
69207	chr13	97533867	97534366	500	*	0.454
69208	chr13	97546029	97546528	500	*	0.454
69209	chr13	97548426	97548925	500	*	0.456
69210	chr13	97559595	97560094	500	*	0.51
69211	chr13	97607248	97607747	500	*	0.518
69212	chr13	97645080	97645579	500	*	0.46
69213	chr13	97645605	97646104	500	*	0.494
69214	chr13	97671908	97672407	500	*	0.506
69215	chr13	97681834	97682333	500	*	0.508
69216	chr13	97698964	97699463	500	*	0.38
69217	chr13	97743341	97743840	500	*	0.514
69218	chr13	97755051	97755550	500	*	0.464
69219	chr13	97762169	97762668	500	*	0.49
69220	chr13	97766243	97766742	500	*	0.396
69221	chr13	97777613	97778112	500	*	0.41
69222	chr13	97778693	97779192	500	*	0.51
69223	chr13	97789738	97790237	500	*	0.472
69224	chr13	97857885	97858384	500	*	0.468
69225	chr13	97869403	97869902	500	*	0.486
69226	chr13	97927708	97928207	500	*	0.398
69227	chr13	97938827	97939326	500	*	0.44
69228	chr13	97940944	97941443	500	*	0.524
69229	chr13	97941901	97942400	500	*	0.434
69230	chr13	97947599	97948098	500	*	0.466
69231	chr13	97974748	97975247	500	*	0.384
69232	chr13	98008732	98009231	500	*	0.496
69233	chr13	98016796	98017295	500	*	0.528
69234	chr13	98027063	98027562	500	*	0.416
69235	chr13	98027734	98028233	500	*	0.518
69236	chr13	98031355	98031854	500	*	0.502
69237	chr13	98040669	98041168	500	*	0.466
69238	chr13	98062878	98063377	500	*	0.478
69239	chr13	98124291	98124790	500	*	0.49
69240	chr13	98135971	98136470	500	*	0.504
69241	chr13	98187824	98188323	500	*	0.34
69242	chr13	98206103	98206602	500	*	0.794
69243	chr13	98222851	98223350	500	*	0.472
69244	chr13	98262930	98263429	500	*	0.66
69245	chr13	98275560	98276059	500	*	0.476
69246	chr13	98298851	98299350	500	*	0.494
69247	chr13	98316626	98317125	500	*	0.698
69248	chr13	98332039	98332538	500	*	0.436
69249	chr13	98423168	98423667	500	*	0.484
69250	chr13	98588848	98589347	500	*	0.672
69251	chr13	98743134	98743633	500	*	0.44
69252	chr13	98803655	98804154	500	*	0.382
69253	chr13	98810033	98810532	500	*	0.386
69254	chr13	98815197	98815696	500	*	0.672
69255	chr13	98832452	98832951	500	*	0.508
69256	chr13	98833069	98833568	500	*	0.388
69257	chr13	98836629	98837128	500	*	0.472
69258	chr13	98867835	98868334	500	*	0.402
69259	chr13	98871026	98871525	500	*	0.464
69260	chr13	98890707	98891206	500	*	0.632
69261	chr13	98896639	98897138	500	*	0.466
69262	chr13	98902572	98903071	500	*	0.508
69263	chr13	98912560	98913059	500	*	0.472
69264	chr13	98925339	98925838	500	*	0.456
69265	chr13	98926230	98926729	500	*	0.744
69266	chr13	98937047	98937546	500	*	0.39
69267	chr13	98944676	98945175	500	*	0.42
69268	chr13	98956439	98956938	500	*	0.382
69269	chr13	98968368	98968867	500	*	0.434
69270	chr13	98996910	98997409	500	*	0.496
69271	chr13	99019085	99019584	500	*	0.498
69272	chr13	99019980	99020479	500	*	0.484
69273	chr13	99028598	99029097	500	*	0.504
69274	chr13	99030567	99031066	500	*	0.462
69275	chr13	99075444	99075943	500	*	0.466
69276	chr13	99093246	99093745	500	*	0.472
69277	chr13	99099817	99100316	500	*	0.45
69278	chr13	99100351	99100850	500	*	0.464
69279	chr13	99102210	99102709	500	*	0.464
69280	chr13	99108086	99108585	500	*	0.494
69281	chr13	99115542	99116041	500	*	0.49
69282	chr13	99123561	99124060	500	*	0.528
69283	chr13	99125953	99126452	500	*	0.402
69284	chr13	99144030	99144529	500	*	0.492
69285	chr13	99146466	99146965	500	*	0.45
69286	chr13	99152374	99152873	500	*	0.564
69287	chr13	99175081	99175580	500	*	0.52
69288	chr13	99183207	99183706	500	*	0.476
69289	chr13	99190890	99191389	500	*	0.498
69290	chr13	99196258	99196757	500	*	0.508
69291	chr13	99242864	99243363	500	*	0.516
69292	chr13	99287237	99287736	500	*	0.444
69293	chr13	99287837	99288336	500	*	0.46
69294	chr13	99299195	99299694	500	*	0.448
69295	chr13	99337506	99338005	500	*	0.432
69296	chr13	99344395	99344894	500	*	0.676
69297	chr13	99353123	99353622	500	*	0.556
69298	chr13	99375468	99375967	500	*	0.484
69299	chr13	99384699	99385198	500	*	0.476
69300	chr13	99390246	99390745	500	*	0.452
69301	chr13	99393098	99393597	500	*	0.47
69302	chr13	99398898	99399397	500	*	0.43
69303	chr13	99410595	99411094	500	*	0.488
69304	chr13	99412641	99413140	500	*	0.48
69305	chr13	99475505	99476004	500	*	0.514
69306	chr13	99502834	99503333	500	*	0.502
69307	chr13	99503531	99504030	500	*	0.488
69308	chr13	99513072	99513571	500	*	0.544
69309	chr13	99515816	99516315	500	*	0.59
69310	chr13	99679407	99679906	500	*	0.506
69311	chr13	99745541	99746040	500	*	0.478
69312	chr13	99754177	99754676	500	*	0.502
69313	chr13	99764141	99764640	500	*	0.516
69314	chr13	99764689	99765188	500	*	0.476
69315	chr13	99849603	99850102	500	*	0.484
69316	chr13	99859105	99859604	500	*	0.476
69317	chr13	99900413	99900912	500	*	0.664
69318	chr13	99915564	99916063	500	*	0.498
69319	chr13	99932425	99932924	500	*	0.5
69320	chr13	99935097	99935596	500	*	0.47
69321	chr13	99939049	99939548	500	*	0.47
69322	chr13	99941704	99942203	500	*	0.428
69323	chr13	99955393	99955892	500	*	0.454
69324	chr13	99972309	99972808	500	*	0.336
69325	chr13	99999112	99999611	500	*	0.418
69326	chr13	100001909	100002408	500	*	0.554
69327	chr13	100015362	100015861	500	*	0.644
69328	chr13	100098736	100099235	500	*	0.494
69329	chr13	100103677	100104176	500	*	0.674
69330	chr13	100107855	100108354	500	*	0.692
69331	chr13	100124700	100125199	500	*	0.614
69332	chr13	100141832	100142331	500	*	0.476
69333	chr13	100152596	100153095	500	*	0.402
69334	chr13	100183120	100183619	500	*	0.486
69335	chr13	100201799	100202298	500	*	0.49
69336	chr13	100210479	100210978	500	*	0.51
69337	chr13	100246996	100247495	500	*	0.454
69338	chr13	100436726	100437225	500	*	0.494
69339	chr13	100449512	100450011	500	*	0.424
69340	chr13	100463533	100464032	500	*	0.49
69341	chr13	100492254	100492753	500	*	0.636
69342	chr13	100570635	100571134	500	*	0.506
69343	chr13	100575918	100576417	500	*	0.43
69344	chr13	100594105	100594604	500	*	0.446
69345	chr13	100616554	100617053	500	*	0.742
69346	chr13	100634160	100634659	500	*	0.396
69347	chr13	100642551	100643050	500	*	0.384
69348	chr13	100650952	100651451	500	*	0.698
69349	chr13	100659816	100660315	500	*	0.422
69350	chr13	100669380	100669879	500	*	0.608
69351	chr13	100676106	100676605	500	*	0.536
69352	chr13	100684311	100684810	500	*	0.41
69353	chr13	100725192	100725691	500	*	0.502
69354	chr13	100730600	100731099	500	*	0.61
69355	chr13	100744195	100744694	500	*	0.654
69356	chr13	100750753	100751252	500	*	0.428
69357	chr13	100755264	100755763	500	*	0.464
69358	chr13	100775522	100776021	500	*	0.604
69359	chr13	100777453	100777952	500	*	0.466
69360	chr13	100786282	100786781	500	*	0.668
69361	chr13	100805670	100806169	500	*	0.446
69362	chr13	100815459	100815958	500	*	0.446
69363	chr13	100824195	100824694	500	*	0.424
69364	chr13	100832127	100832626	500	*	0.41
69365	chr13	100833160	100833659	500	*	0.694
69366	chr13	100854138	100854637	500	*	0.41
69367	chr13	100858958	100859457	500	*	0.474
69368	chr13	100866295	100866794	500	*	0.492
69369	chr13	100875027	100875526	500	*	0.442
69370	chr13	100881898	100882397	500	*	0.396
69371	chr13	100887611	100888110	500	*	0.474
69372	chr13	100892044	100892543	500	*	0.484
69373	chr13	100939471	100939970	500	*	0.442
69374	chr13	101276821	101277320	500	*	0.474
69375	chr13	101285759	101286258	500	*	0.498
69376	chr13	101308760	101309259	500	*	0.462
69377	chr13	101438881	101439380	500	*	0.518
69378	chr13	101481689	101482188	500	*	0.488
69379	chr13	101501034	101501533	500	*	0.394
69380	chr13	101509985	101510484	500	*	0.434
69381	chr13	101513333	101513832	500	*	0.428
69382	chr13	101528866	101529365	500	*	0.432
69383	chr13	101532959	101533458	500	*	0.434
69384	chr13	101538166	101538665	500	*	0.462
69385	chr13	101540415	101540914	500	*	0.542
69386	chr13	101545729	101546228	500	*	0.53
69387	chr13	101547800	101548299	500	*	0.496
69388	chr13	101551065	101551564	500	*	0.496
69389	chr13	101552457	101552956	500	*	0.464
69390	chr13	101552982	101553481	500	*	0.512
69391	chr13	101569211	101569710	500	*	0.53
69392	chr13	101573032	101573531	500	*	0.426
69393	chr13	101576407	101576906	500	*	0.466
69394	chr13	101592330	101592829	500	*	0.462
69395	chr13	101611697	101612196	500	*	0.514
69396	chr13	101633845	101634344	500	*	0.402
69397	chr13	101641735	101642234	500	*	0.426
69398	chr13	101654799	101655298	500	*	0.44
69399	chr13	101658947	101659446	500	*	0.504
69400	chr13	101661547	101662046	500	*	0.44
69401	chr13	101663986	101664485	500	*	0.464
69402	chr13	101668828	101669327	500	*	0.382
69403	chr13	101680031	101680530	500	*	0.45
69404	chr13	101692252	101692751	500	*	0.498
69405	chr13	101694109	101694608	500	*	0.556
69406	chr13	101694630	101695129	500	*	0.574
69407	chr13	101695807	101696306	500	*	0.392
69408	chr13	101696736	101697235	500	*	0.46
69409	chr13	101699761	101700260	500	*	0.516
69410	chr13	101702213	101702712	500	*	0.502
69411	chr13	101706346	101706845	500	*	0.496
69412	chr13	101711282	101711781	500	*	0.464
69413	chr13	101719351	101719850	500	*	0.46
69414	chr13	101728774	101729273	500	*	0.43
69415	chr13	101732730	101733229	500	*	0.478
69416	chr13	101740122	101740621	500	*	0.492
69417	chr13	101759106	101759605	500	*	0.48
69418	chr13	101760324	101760823	500	*	0.542
69419	chr13	101761049	101761548	500	*	0.49
69420	chr13	101761666	101762165	500	*	0.45
69421	chr13	101767894	101768393	500	*	0.724
69422	chr13	101782314	101782813	500	*	0.446
69423	chr13	101796959	101797458	500	*	0.474
69424	chr13	101798475	101798974	500	*	0.374
69425	chr13	101799275	101799774	500	*	0.388
69426	chr13	101801317	101801816	500	*	0.59
69427	chr13	101863428	101863927	500	*	0.4
69428	chr13	101866686	101867185	500	*	0.46
69429	chr13	101908922	101909421	500	*	0.438
69430	chr13	101928227	101928726	500	*	0.444
69431	chr13	101931866	101932365	500	*	0.464
69432	chr13	101935838	101936337	500	*	0.412
69433	chr13	101996055	101996554	500	*	0.508
69434	chr13	102025266	102025765	500	*	0.444
69435	chr13	102036873	102037372	500	*	0.4
69436	chr13	102064567	102065066	500	*	0.472
69437	chr13	102070730	102071229	500	*	0.494
69438	chr13	102087805	102088304	500	*	0.484
69439	chr13	102089409	102089908	500	*	0.482
69440	chr13	102094010	102094509	500	*	0.46
69441	chr13	102127964	102128463	500	*	0.462
69442	chr13	102143820	102144319	500	*	0.432
69443	chr13	102326004	102326503	500	*	0.392
69444	chr13	102344796	102345295	500	*	0.44
69445	chr13	102453221	102453720	500	*	0.412
69446	chr13	102537528	102538027	500	*	0.526
69447	chr13	102573241	102573740	500	*	0.512
69448	chr13	102644844	102645343	500	*	0.428
69449	chr13	102647476	102647975	500	*	0.42
69450	chr13	102658292	102658791	500	*	0.524
69451	chr13	102665622	102666121	500	*	0.53
69452	chr13	102666649	102667148	500	*	0.496
69453	chr13	102678572	102679071	500	*	0.444
69454	chr13	102689534	102690033	500	*	0.396
69455	chr13	102693265	102693764	500	*	0.468
69456	chr13	102695245	102695744	500	*	0.496
69457	chr13	102698627	102699126	500	*	0.54
69458	chr13	102700042	102700541	500	*	0.466
69459	chr13	102700668	102701167	500	*	0.444
69460	chr13	102723429	102723928	500	*	0.4
69461	chr13	102739822	102740321	500	*	0.46
69462	chr13	102744071	102744570	500	*	0.426
69463	chr13	102744763	102745262	500	*	0.418
69464	chr13	102761269	102761768	500	*	0.454
69465	chr13	102773253	102773752	500	*	0.456
69466	chr13	102815164	102815663	500	*	0.476
69467	chr13	102816731	102817230	500	*	0.492
69468	chr13	102820094	102820593	500	*	0.46
69469	chr13	102849034	102849533	500	*	0.422
69470	chr13	102865927	102866426	500	*	0.472
69471	chr13	102877815	102878314	500	*	0.462
69472	chr13	102886059	102886558	500	*	0.414
69473	chr13	102888859	102889358	500	*	0.504
69474	chr13	102894717	102895216	500	*	0.454
69475	chr13	102895842	102896341	500	*	0.45
69476	chr13	102898967	102899466	500	*	0.576
69477	chr13	102906045	102906544	500	*	0.526
69478	chr13	102927218	102927717	500	*	0.458
69479	chr13	103065244	103065743	500	*	0.51
69480	chr13	103096576	103097075	500	*	0.548
69481	chr13	103109892	103110391	500	*	0.446
69482	chr13	103118560	103119059	500	*	0.446
69483	chr13	103120723	103121222	500	*	0.52
69484	chr13	103144310	103144809	500	*	0.486
69485	chr13	103173726	103174225	500	*	0.414
69486	chr13	103190450	103190949	500	*	0.408
69487	chr13	103196231	103196730	500	*	0.468
69488	chr13	103211994	103212493	500	*	0.46
69489	chr13	103231443	103231942	500	*	0.478
69490	chr13	103334062	103334561	500	*	0.728
69491	chr13	103335165	103335664	500	*	0.502
69492	chr13	103412603	103413102	500	*	0.44
69493	chr13	103642822	103643321	500	*	0.488
69494	chr13	103645789	103646288	500	*	0.428
69495	chr13	103696188	103696687	500	*	0.4
69496	chr13	103697954	103698453	500	*	0.53
69497	chr13	103703340	103703839	500	*	0.486
69498	chr13	103710208	103710707	500	*	0.518
69499	chr13	103735406	103735905	500	*	0.502
69500	chr13	103751353	103751852	500	*	0.314
69501	chr13	103774169	103774668	500	*	0.708
69502	chr13	103780136	103780635	500	*	0.474
69503	chr13	103807460	103807959	500	*	0.466
69504	chr13	103875836	103876335	500	*	0.392
69505	chr13	103877432	103877931	500	*	0.484
69506	chr13	103892997	103893496	500	*	0.4
69507	chr13	103899937	103900436	500	*	0.41
69508	chr13	103920215	103920714	500	*	0.696
69509	chr13	103920735	103921234	500	*	0.802
69510	chr13	103958568	103959067	500	*	0.478
69511	chr13	103973922	103974421	500	*	0.37
69512	chr13	103984970	103985469	500	*	0.516
69513	chr13	103993964	103994463	500	*	0.378
69514	chr13	104012474	104012973	500	*	0.396
69515	chr13	104014136	104014635	500	*	0.53
69516	chr13	104036416	104036915	500	*	0.498
69517	chr13	104040938	104041437	500	*	0.396
69518	chr13	104041493	104041992	500	*	0.464
69519	chr13	104042748	104043247	500	*	0.512
69520	chr13	104045007	104045506	500	*	0.426
69521	chr13	104058703	104059202	500	*	0.434
69522	chr13	104074659	104075158	500	*	0.538
69523	chr13	104089301	104089800	500	*	0.49
69524	chr13	104109343	104109842	500	*	0.728
69525	chr13	104139540	104140039	500	*	0.458
69526	chr13	104178460	104178959	500	*	0.52
69527	chr13	104228523	104229022	500	*	0.624
69528	chr13	104258940	104259439	500	*	0.434
69529	chr13	104285010	104285509	500	*	0.382
69530	chr13	104286729	104287228	500	*	0.52
69531	chr13	104295429	104295928	500	*	0.338
69532	chr13	104574285	104574784	500	*	0.444
69533	chr13	104576210	104576709	500	*	0.474
69534	chr13	104605103	104605602	500	*	0.392
69535	chr13	104606703	104607202	500	*	0.474
69536	chr13	104610356	104610855	500	*	0.448
69537	chr13	104622390	104622889	500	*	0.426
69538	chr13	104623114	104623613	500	*	0.516
69539	chr13	104630752	104631251	500	*	0.452
69540	chr13	104650155	104650654	500	*	0.4
69541	chr13	104681152	104681651	500	*	0.318
69542	chr13	104684830	104685329	500	*	0.466
69543	chr13	104757221	104757720	500	*	0.41
69544	chr13	104761791	104762290	500	*	0.362
69545	chr13	104789634	104790133	500	*	0.354
69546	chr13	104805631	104806130	500	*	0.396
69547	chr13	104816787	104817286	500	*	0.56
69548	chr13	104825202	104825701	500	*	0.468
69549	chr13	104863533	104864032	500	*	0.63
69550	chr13	104939814	104940313	500	*	0.356
69551	chr13	104947940	104948439	500	*	0.482
69552	chr13	105016573	105017072	500	*	0.46
69553	chr13	105047153	105047652	500	*	0.498
69554	chr13	105048688	105049187	500	*	0.456
69555	chr13	105054234	105054733	500	*	0.708
69556	chr13	105055302	105055801	500	*	0.478
69557	chr13	105066054	105066553	500	*	0.386
69558	chr13	105066960	105067459	500	*	0.446
69559	chr13	105122006	105122505	500	*	0.382
69560	chr13	105130046	105130545	500	*	0.352
69561	chr13	105134377	105134876	500	*	0.428
69562	chr13	105139862	105140361	500	*	0.442
69563	chr13	105147838	105148337	500	*	0.454
69564	chr13	105153900	105154399	500	*	0.45
69565	chr13	105223917	105224416	500	*	0.508
69566	chr13	105266601	105267100	500	*	0.404
69567	chr13	105279283	105279782	500	*	0.428
69568	chr13	105291712	105292211	500	*	0.574
69569	chr13	105293965	105294464	500	*	0.786
69570	chr13	105299800	105300299	500	*	0.45
69571	chr13	105310655	105311154	500	*	0.464
69572	chr13	105377103	105377602	500	*	0.466
69573	chr13	105442595	105443094	500	*	0.38
69574	chr13	106638885	106639384	500	*	0.444
69575	chr13	106662245	106662744	500	*	0.39
69576	chr13	106691737	106692236	500	*	0.408
69577	chr13	106700073	106700572	500	*	0.42
69578	chr13	106710698	106711197	500	*	0.46
69579	chr13	106721120	106721619	500	*	0.4
69580	chr13	106760210	106760709	500	*	0.528
69581	chr13	106762668	106763167	500	*	0.5
69582	chr13	106771999	106772498	500	*	0.47
69583	chr13	106800034	106800533	500	*	0.404
69584	chr13	106813049	106813548	500	*	0.442
69585	chr13	106825615	106826114	500	*	0.4
69586	chr13	106829373	106829872	500	*	0.504
69587	chr13	106836217	106836716	500	*	0.42
69588	chr13	106838641	106839140	500	*	0.38
69589	chr13	106844929	106845428	500	*	0.426
69590	chr13	106847545	106848044	500	*	0.406
69591	chr13	106865553	106866052	500	*	0.474
69592	chr13	106876323	106876822	500	*	0.404
69593	chr13	106893176	106893675	500	*	0.458
69594	chr13	106913198	106913697	500	*	0.43
69595	chr13	106936616	106937115	500	*	0.686
69596	chr13	106946727	106947226	500	*	0.606
69597	chr13	106998635	106999134	500	*	0.454
69598	chr13	107022063	107022562	500	*	0.834
69599	chr13	107025548	107026047	500	*	0.446
69600	chr13	107027187	107027686	500	*	0.432
69601	chr13	107034034	107034533	500	*	0.43
69602	chr13	107035587	107036086	500	*	0.444
69603	chr13	107044136	107044635	500	*	0.476
69604	chr13	107051253	107051752	500	*	0.37
69605	chr13	107056354	107056853	500	*	0.456
69606	chr13	107059324	107059823	500	*	0.454
69607	chr13	107063318	107063817	500	*	0.462
69608	chr13	107094536	107095035	500	*	0.466
69609	chr13	107100743	107101242	500	*	0.496
69610	chr13	107101523	107102022	500	*	0.468
69611	chr13	107114008	107114507	500	*	0.528
69612	chr13	107146675	107147174	500	*	0.462
69613	chr13	107168580	107169079	500	*	0.546
69614	chr13	107182495	107182994	500	*	0.5
69615	chr13	107389457	107389956	500	*	0.468
69616	chr13	107449607	107450106	500	*	0.488
69617	chr13	107456331	107456830	500	*	0.474
69618	chr13	107461066	107461565	500	*	0.456
69619	chr13	107522937	107523436	500	*	0.482
69620	chr13	107568549	107569048	500	*	0.494
69621	chr13	107571431	107571930	500	*	0.432
69622	chr13	107577424	107577923	500	*	0.498
69623	chr13	107599086	107599585	500	*	0.482
69624	chr13	107600295	107600794	500	*	0.554
69625	chr13	107607252	107607751	500	*	0.492
69626	chr13	107608927	107609426	500	*	0.498
69627	chr13	107619452	107619951	500	*	0.536
69628	chr13	107639585	107640084	500	*	0.47
69629	chr13	107645953	107646452	500	*	0.504
69630	chr13	107692204	107692703	500	*	0.394
69631	chr13	107700341	107700840	500	*	0.498
69632	chr13	107734537	107735036	500	*	0.4
69633	chr13	107741748	107742247	500	*	0.432
69634	chr13	107779520	107780019	500	*	0.428
69635	chr13	107810254	107810753	500	*	0.424
69636	chr13	107831127	107831626	500	*	0.522
69637	chr13	107837295	107837794	500	*	0.496
69638	chr13	107838145	107838644	500	*	0.508
69639	chr13	107844017	107844516	500	*	0.486
69640	chr13	107847532	107848031	500	*	0.478
69641	chr13	107856920	107857419	500	*	0.396
69642	chr13	107866606	107867105	500	*	0.498
69643	chr13	107873175	107873674	500	*	0.456
69644	chr13	107890136	107890635	500	*	0.698
69645	chr13	107897138	107897637	500	*	0.344
69646	chr13	107899548	107900047	500	*	0.496
69647	chr13	107903417	107903916	500	*	0.464
69648	chr13	107917962	107918461	500	*	0.48
69649	chr13	107927576	107928075	500	*	0.448
69650	chr13	107940267	107940766	500	*	0.476
69651	chr13	107944711	107945210	500	*	0.532
69652	chr13	107953718	107954217	500	*	0.444
69653	chr13	107955703	107956202	500	*	0.516
69654	chr13	108041405	108041904	500	*	0.45
69655	chr13	108044243	108044742	500	*	0.706
69656	chr13	108045637	108046136	500	*	0.426
69657	chr13	108056866	108057365	500	*	0.518
69658	chr13	108077323	108077822	500	*	0.42
69659	chr13	108092079	108092578	500	*	0.494
69660	chr13	108127090	108127589	500	*	0.314
69661	chr13	108128996	108129495	500	*	0.432
69662	chr13	108151878	108152377	500	*	0.37
69663	chr13	108158339	108158838	500	*	0.652
69664	chr13	108170065	108170564	500	*	0.436
69665	chr13	108179497	108179996	500	*	0.502
69666	chr13	108191174	108191673	500	*	0.466
69667	chr13	108214224	108214723	500	*	0.786
69668	chr13	108241484	108241983	500	*	0.474
69669	chr13	108267756	108268255	500	*	0.486
69670	chr13	108273288	108273787	500	*	0.46
69671	chr13	108276528	108277027	500	*	0.382
69672	chr13	108290370	108290869	500	*	0.454
69673	chr13	108297341	108297840	500	*	0.51
69674	chr13	108303157	108303656	500	*	0.406
69675	chr13	108315878	108316377	500	*	0.586
69676	chr13	108329677	108330176	500	*	0.384
69677	chr13	108335317	108335816	500	*	0.442
69678	chr13	108341566	108342065	500	*	0.536
69679	chr13	108346995	108347494	500	*	0.416
69680	chr13	108371416	108371915	500	*	0.424
69681	chr13	108390516	108391015	500	*	0.442
69682	chr13	108404209	108404708	500	*	0.482
69683	chr13	108426286	108426785	500	*	0.398
69684	chr13	108435659	108436158	500	*	0.46
69685	chr13	108449546	108450045	500	*	0.464
69686	chr13	108453137	108453636	500	*	0.432
69687	chr13	108465796	108466295	500	*	0.474
69688	chr13	108484994	108485493	500	*	0.46
69689	chr13	108487008	108487507	500	*	0.418
69690	chr13	108492799	108493298	500	*	0.418
69691	chr13	108498203	108498702	500	*	0.508
69692	chr13	108527009	108527508	500	*	0.426
69693	chr13	108597070	108597569	500	*	0.368
69694	chr13	108623869	108624368	500	*	0.382
69695	chr13	108646999	108647498	500	*	0.516
69696	chr13	108659263	108659762	500	*	0.44
69697	chr13	108667001	108667500	500	*	0.368
69698	chr13	108686487	108686986	500	*	0.486
69699	chr13	108713988	108714487	500	*	0.414
69700	chr13	108714970	108715469	500	*	0.396
69701	chr13	108766009	108766508	500	*	0.438
69702	chr13	108774914	108775413	500	*	0.498
69703	chr13	108813105	108813604	500	*	0.47
69704	chr13	108819924	108820423	500	*	0.45
69705	chr13	108854276	108854775	500	*	0.452
69706	chr13	108856766	108857265	500	*	0.478
69707	chr13	108860000	108860499	500	*	0.422
69708	chr13	108860665	108861164	500	*	0.392
69709	chr13	108861908	108862407	500	*	0.424
69710	chr13	108881788	108882287	500	*	0.44
69711	chr13	108909119	108909618	500	*	0.4
69712	chr13	108914448	108914947	500	*	0.436
69713	chr13	108937161	108937660	500	*	0.4
69714	chr13	108956066	108956565	500	*	0.368
69715	chr13	109116181	109116680	500	*	0.622
69716	chr13	109190602	109191101	500	*	0.384
69717	chr13	109209424	109209923	500	*	0.474
69718	chr13	109210320	109210819	500	*	0.4
69719	chr13	109229255	109229754	500	*	0.416
69720	chr13	109230063	109230562	500	*	0.426
69721	chr13	109231833	109232332	500	*	0.482
69722	chr13	109239273	109239772	500	*	0.458
69723	chr13	109247003	109247502	500	*	0.442
69724	chr13	109260151	109260650	500	*	0.568
69725	chr13	109261676	109262175	500	*	0.402
69726	chr13	109263760	109264259	500	*	0.48
69727	chr13	109287520	109288019	500	*	0.396
69728	chr13	109298734	109299233	500	*	0.456
69729	chr13	109343557	109344056	500	*	0.428
69730	chr13	109437458	109437957	500	*	0.446
69731	chr13	109440556	109441055	500	*	0.45
69732	chr13	109446078	109446577	500	*	0.394
69733	chr13	109472780	109473279	500	*	0.402
69734	chr13	109546266	109546765	500	*	0.482
69735	chr13	109547696	109548195	500	*	0.424
69736	chr13	109558159	109558658	500	*	0.412
69737	chr13	109609743	109610242	500	*	0.486
69738	chr13	109615777	109616276	500	*	0.43
69739	chr13	109632403	109632902	500	*	0.53
69740	chr13	109644184	109644683	500	*	0.464
69741	chr13	109645652	109646151	500	*	0.442
69742	chr13	109646749	109647248	500	*	0.436
69743	chr13	109647415	109647914	500	*	0.378
69744	chr13	109651798	109652297	500	*	0.434
69745	chr13	109665581	109666080	500	*	0.45
69746	chr13	109680141	109680640	500	*	0.42
69747	chr13	109685593	109686092	500	*	0.576
69748	chr13	109690615	109691114	500	*	0.444
69749	chr13	109736157	109736656	500	*	0.342
69750	chr13	109736658	109737157	500	*	0.396
69751	chr13	109752395	109752894	500	*	0.466
69752	chr13	109775953	109776452	500	*	0.494
69753	chr13	109781557	109782056	500	*	0.442
69754	chr13	109807334	109807833	500	*	0.4
69755	chr13	109807972	109808471	500	*	0.494
69756	chr13	109822262	109822761	500	*	0.542
69757	chr13	109837551	109838050	500	*	0.468
69758	chr13	109844826	109845325	500	*	0.44
69759	chr13	109902953	109903452	500	*	0.732
69760	chr13	109907465	109907964	500	*	0.474
69761	chr13	109921647	109922146	500	*	0.452
69762	chr13	109922163	109922662	500	*	0.376
69763	chr13	109926396	109926895	500	*	0.5
69764	chr13	109932576	109933075	500	*	0.496
69765	chr13	109933496	109933995	500	*	0.44
69766	chr13	110005782	110006281	500	*	0.508
69767	chr13	110018476	110018975	500	*	0.514
69768	chr13	110031822	110032321	500	*	0.492
69769	chr13	110039151	110039650	500	*	0.432
69770	chr13	110040187	110040686	500	*	0.438
69771	chr13	110048807	110049306	500	*	0.424
69772	chr13	110054445	110054944	500	*	0.472
69773	chr13	110062688	110063187	500	*	0.416
69774	chr13	110184904	110185403	500	*	0.346
69775	chr13	110194022	110194521	500	*	0.47
69776	chr13	110279999	110280498	500	*	0.546
69777	chr13	110288346	110288845	500	*	0.446
69778	chr13	110348373	110348872	500	*	0.398
69779	chr13	110356815	110357314	500	*	0.444
69780	chr13	110363625	110364124	500	*	0.388
69781	chr13	110366454	110366953	500	*	0.456
69782	chr13	110368648	110369147	500	*	0.464
69783	chr13	110372780	110373279	500	*	0.452
69784	chr13	110382440	110382939	500	*	0.412
69785	chr13	110384355	110384854	500	*	0.506
69786	chr13	110394638	110395137	500	*	0.698
69787	chr13	110406084	110406583	500	*	0.508
69788	chr13	110444986	110445485	500	*	0.48
69789	chr13	110445948	110446447	500	*	0.39
69790	chr13	110446472	110446971	500	*	0.448
69791	chr13	110471500	110471999	500	*	0.44
69792	chr13	110477646	110478145	500	*	0.42
69793	chr13	110484339	110484838	500	*	0.434
69794	chr13	110522913	110523412	500	*	0.42
69795	chr13	110535753	110536252	500	*	0.358
69796	chr13	110538120	110538619	500	*	0.442
69797	chr13	110560422	110560921	500	*	0.51
69798	chr13	110562435	110562934	500	*	0.418
69799	chr13	110563971	110564470	500	*	0.516
69800	chr13	110568418	110568917	500	*	0.45
69801	chr13	110710798	110711297	500	*	0.42
69802	chr13	110747406	110747905	500	*	0.462
69803	chr13	110798277	110798776	500	*	0.478
69804	chr13	110828121	110828620	500	*	0.472
69805	chr13	110854122	110854621	500	*	0.396
69806	chr13	110866658	110867157	500	*	0.506
69807	chr13	110903092	110903591	500	*	0.484
69808	chr13	110907498	110907997	500	*	0.484
69809	chr13	110960163	110960662	500	*	0.392
69810	chr13	110968072	110968571	500	*	0.386
